event,date,label,image
http://www.wikidata.org/entity/Q4565220,1943-12-19T00:00:00Z,1943 Filipstad explosion,http://commons.wikimedia.org/wiki/Special:FilePath/Filipstadulykken%20sett%20fra%20Frognerstranda.jpg
http://www.wikidata.org/entity/Q389646,1989-08-23T00:00:00Z,Baltic Way,http://commons.wikimedia.org/wiki/Special:FilePath/Baltsk%C3%BD%C5%98et%C4%9Bz.jpg
http://www.wikidata.org/entity/Q696835,1944-08-25T00:00:00Z,Liberation of Paris,http://commons.wikimedia.org/wiki/Special:FilePath/Paris1944.jpg
http://www.wikidata.org/entity/Q955075,1987-11-22T00:00:00Z,Max Headroom broadcast signal intrusion,http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Headroom%20broadcast%20signal%20intrusion.jpg
http://www.wikidata.org/entity/Q1861428,1939-12-18T00:00:00Z,Battle of the Heligoland Bight,http://commons.wikimedia.org/wiki/Special:FilePath/Heligoland%20Bight.jpg
http://www.wikidata.org/entity/Q1984410,1994-02-28T00:00:00Z,Banja Luka incident,http://commons.wikimedia.org/wiki/Special:FilePath/110303-F-OT300-001%20-%20Banja%20Luka%20incident%20of%201994.jpg
http://www.wikidata.org/entity/Q5470224,1944-01-01T00:00:00Z,Formosa Air Battle,http://commons.wikimedia.org/wiki/Special:FilePath/Moving%20rockets%20aboard%20USS%20Hancock%20%28CV-19%29%2C%20October%201944.jpg
http://www.wikidata.org/entity/Q5685233,1930-01-01T00:00:00Z,Hawks Nest Tunnel Disaster,http://commons.wikimedia.org/wiki/Special:FilePath/Hawks%20Nest%20Tunnel%20disaster%20-%203.jpg
http://www.wikidata.org/entity/Q154720,1940-01-01T00:00:00Z,Battle of Britain,http://commons.wikimedia.org/wiki/Special:FilePath/Heinkel%20He%20111%20over%20Wapping%2C%20East%20London.jpg
http://www.wikidata.org/entity/Q328357,1944-09-15T00:00:00Z,Belgrade Offensive,http://commons.wikimedia.org/wiki/Special:FilePath/Uni%C5%A1ten%20tenk%20ispred%20palate%20Albanija.jpg
http://www.wikidata.org/entity/Q1397233,1989-12-25T00:00:00Z,Trial of Nicolae and Elena Ceaușescu,http://commons.wikimedia.org/wiki/Special:FilePath/Crop-Nicolae%20Ceaucescu%201978.jpg
http://www.wikidata.org/entity/Q1397233,1989-12-25T00:00:00Z,Trial of Nicolae and Elena Ceaușescu,http://commons.wikimedia.org/wiki/Special:FilePath/Elena%20Ceausescu.jpg
http://www.wikidata.org/entity/Q2629002,1922-01-01T00:00:00Z,Trial of the Six,http://commons.wikimedia.org/wiki/Special:FilePath/Cour%20martiale%20%C3%A0%20Ath%C3%A8nes%2C%20les%20accus%C3%A9s-%20amiral%20Goudas%2C%20Baltazzi%2C%20g%C3%A9n%C3%A9ral%20Stratigos%2C%20Gounaris%2C%20Stratos%2C%20Th%C3%A9otokis%2C%20Protopapadakis.jpg
http://www.wikidata.org/entity/Q469733,1952-08-12T00:00:00Z,Night of the Murdered Poets,http://commons.wikimedia.org/wiki/Special:FilePath/Delo%20EAK.jpg
http://www.wikidata.org/entity/Q469733,1952-08-12T00:00:00Z,Night of the Murdered Poets,http://commons.wikimedia.org/wiki/Special:FilePath/Lozovsky-detention-order.jpg
http://www.wikidata.org/entity/Q4105542,1993-04-25T00:00:00Z,"March on Washington for Lesbian, Gay and Bi Equal Rights and Liberation",http://commons.wikimedia.org/wiki/Special:FilePath/%281993%29%20March%20on%20Washington%20for%20LGB%20Equal%20Rights%20and%20Liberation%20--%2001.jpg
http://www.wikidata.org/entity/Q1285560,1957-03-31T00:00:00Z,1957 Guinean Territorial Assembly election,http://commons.wikimedia.org/wiki/Special:FilePath/Secou%20Toure%201950%2060.jpg
http://www.wikidata.org/entity/Q3326225,1985-01-01T00:00:00Z,Trial of the Juntas,http://commons.wikimedia.org/wiki/Special:FilePath/Juicio%20a%20las%20Juntas.jpg
http://www.wikidata.org/entity/Q4854825,2000-05-19T00:00:00Z,Baneheia murders,http://commons.wikimedia.org/wiki/Special:FilePath/3.%20stampe.JPG
http://www.wikidata.org/entity/Q8201921,1992-01-01T00:00:00Z,1992 Summer Olympics torch relay,http://commons.wikimedia.org/wiki/Special:FilePath/1992%20Summer%20Olympics%20torch.jpg
http://www.wikidata.org/entity/Q2585212,1999-06-13T00:00:00Z,1999 Belgian federal election,http://commons.wikimedia.org/wiki/Special:FilePath/2007%20federal%20elections%20Belgium%2013.jpg
http://www.wikidata.org/entity/Q1553239,1966-01-01T00:00:00Z,Araguaia guerrilla,http://commons.wikimedia.org/wiki/Special:FilePath/Regiao%20Guerrilha%20do%20Araguaia.png
http://www.wikidata.org/entity/Q166210,1914-04-09T00:00:00Z,Tampico Affair,http://commons.wikimedia.org/wiki/Special:FilePath/Ocupaci%C3%B3n%20estadounidense%20de%20Veracruz.jpg
http://www.wikidata.org/entity/Q5054899,1995-04-28T00:00:00Z,Cave Creek disaster,http://commons.wikimedia.org/wiki/Special:FilePath/Cave%20Creek%20Memorial%20Track%20MRD%2020.jpg
http://www.wikidata.org/entity/Q709855,1928-05-11T00:00:00Z,Jinan Incident,http://commons.wikimedia.org/wiki/Special:FilePath/Memorial%20Hall%20of%20Jinan%20Incident%202009-08.jpg
http://www.wikidata.org/entity/Q814484,1959-02-02T00:00:00Z,Dyatlov Pass incident,http://commons.wikimedia.org/wiki/Special:FilePath/Dyatlov%20Pass%20incident%2002.jpg
http://www.wikidata.org/entity/Q242099,1931-09-18T00:00:00Z,Mukden incident,http://commons.wikimedia.org/wiki/Special:FilePath/193109%20mukden%20incident%20railway%20sabotage.jpg
http://www.wikidata.org/entity/Q242099,1931-09-18T00:00:00Z,Mukden incident,http://commons.wikimedia.org/wiki/Special:FilePath/Mukden%201931%20japan%20shenyang.jpg
http://www.wikidata.org/entity/Q244941,1936-12-12T00:00:00Z,Xi'an Incident,http://commons.wikimedia.org/wiki/Special:FilePath/KMT%20officials%20in%20the%20Xi%27an%20Incident.jpg
http://www.wikidata.org/entity/Q483766,1911-01-01T00:00:00Z,105-Man Incident,http://commons.wikimedia.org/wiki/Special:FilePath/105%20persons%20Incidents.jpg
http://www.wikidata.org/entity/Q515545,1932-03-03T00:00:00Z,January 28 Incident,http://commons.wikimedia.org/wiki/Special:FilePath/Shanghai%201932%2019th%20route.jpg
http://www.wikidata.org/entity/Q664925,1997-01-01T00:00:00Z,Kobe child murders,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%81%93%E7%A5%96%E7%A5%9E%E3%81%8C%E7%A5%80%E3%82%89%E3%82%8C%E3%81%9F%E3%82%BF%E3%83%B3%E3%82%AF%E5%B1%B1%E3%81%AB%E5%8F%82%E6%8B%9D%E3%81%99%E3%82%8B%E5%9C%B0%E5%85%83%E3%81%AE%E8%80%81%E5%A9%86.jpg
http://www.wikidata.org/entity/Q924917,1901-11-17T00:00:00Z,Dance of the Forty-One,http://commons.wikimedia.org/wiki/Special:FilePath/Posada%2C%20Jos%C3%A9%20Guadalupe%2C%20vi%C3%B1eta%20-%20Los%2041%20maricones%20%281901%29%20p.%201.jpg
http://www.wikidata.org/entity/Q2049158,1937-12-12T00:00:00Z,USS Panay incident,http://commons.wikimedia.org/wiki/Special:FilePath/USS%20Panay%20sinking%20after%20Japanese%20air%20attack.jpg
http://www.wikidata.org/entity/Q2157450,1967-06-08T00:00:00Z,USS Liberty incident,http://commons.wikimedia.org/wiki/Special:FilePath/SH-3A%20Sea%20King%20hovers%20over%20the%20damaged%20USS%20Liberty%20%28AGTR-5%29%20on%208%20June%201967%20%28USN%201123118%29.jpg
http://www.wikidata.org/entity/Q2297768,1979-04-20T00:00:00Z,Jimmy Carter rabbit incident,http://commons.wikimedia.org/wiki/Special:FilePath/Jimmy%20Carter%20in%20boat%20chasing%20away%20swimming%20rabbit%2C%20Plains%2C%20Georgia%20-%2019790420%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q2377371,1980-12-29T00:00:00Z,Cash-Landrum incident,http://commons.wikimedia.org/wiki/Special:FilePath/Cash-Landrum%20UFO%20illustration%20by%20Kathy%20Schuessler.jpg
http://www.wikidata.org/entity/Q2632754,1995-01-25T00:00:00Z,Norwegian rocket incident,http://commons.wikimedia.org/wiki/Special:FilePath/Black%20Brant.jpg
http://www.wikidata.org/entity/Q11539931,1955-01-01T00:00:00Z,Morinaga Milk arsenic poisoning incident,http://commons.wikimedia.org/wiki/Special:FilePath/The%20victim%20of%20Morinaga%20arsenical%20milk.JPG
http://www.wikidata.org/entity/Q11539931,1955-01-01T00:00:00Z,Morinaga Milk arsenic poisoning incident,http://commons.wikimedia.org/wiki/Special:FilePath/Victims%27%20mothers%20of%20Morinaga%20arsenical%20milk%20incident.JPG
http://www.wikidata.org/entity/Q11656941,1948-04-10T00:00:00Z,Hanshin Education Incident,http://commons.wikimedia.org/wiki/Special:FilePath/Hanshin%20Educational%20Incident.JPG
http://www.wikidata.org/entity/Q1655650,1910-01-01T00:00:00Z,1910 World Missionary Conference,http://commons.wikimedia.org/wiki/Special:FilePath/The%201910%20World%20Missionary%20Conference%2Cthe%20Edinburgh%20Missionary%20Conference.jpg
http://www.wikidata.org/entity/Q1667563,1915-04-01T00:00:00Z,Women at the Hague,http://commons.wikimedia.org/wiki/Special:FilePath/Internationaal%20Congres%20van%20Vrouwen%201915.jpg
http://www.wikidata.org/entity/Q1753957,1995-01-01T00:00:00Z,Fourth World Conference on Women,http://commons.wikimedia.org/wiki/Special:FilePath/Hillary%20Rodham%20Clinton%20Addresses%20the%20Fourth%20United%20Nations%20Conference%20on%20Women%20at%20the%20Beijing%20International%20Conference%20Center%20in%20Bejiing%2C%20China%20-%20NARA%20-%20131493880.jpg
http://www.wikidata.org/entity/Q2752595,1942-01-01T00:00:00Z,Moscow Conference 1942,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A7%D0%B5%D1%80%D1%87%D0%B8%D0%BB%D0%BB%D1%8C%2C%20%D0%A1%D1%82%D0%B0%D0%BB%D0%B8%D0%BD%2C%20%D0%93%D0%B0%D1%80%D1%80%D0%B8%D0%BC%D0%B0%D0%BD.jpg
http://www.wikidata.org/entity/Q7568736,1966-09-11T00:00:00Z,1966 South Vietnamese Constitutional Assembly election,http://commons.wikimedia.org/wiki/Special:FilePath/Directory%20Chairman%20Major%20General%20Nguyen%20van%20Thieu%20casting%20his%20ballot.jpg
http://www.wikidata.org/entity/Q61715279,1973-01-27T00:00:00Z,Chivruay incident,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9E%D0%B1%D0%B5%D0%BB%D0%B8%D1%81%D0%BA%20%D0%BD%D0%B0%20%D0%BC%D0%B5%D1%81%D1%82%D0%B5%20%D0%A7%D0%B8%D0%B2%D1%80%D1%83%D0%B0%D0%B9%D1%81%D0%BA%D0%BE%D0%B9%20%D1%82%D1%80%D0%B0%D0%B3%D0%B5%D0%B4%D0%B8%D0%B8.jpg
http://www.wikidata.org/entity/Q61715279,1973-01-28T00:00:00Z,Chivruay incident,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9E%D0%B1%D0%B5%D0%BB%D0%B8%D1%81%D0%BA%20%D0%BD%D0%B0%20%D0%BC%D0%B5%D1%81%D1%82%D0%B5%20%D0%A7%D0%B8%D0%B2%D1%80%D1%83%D0%B0%D0%B9%D1%81%D0%BA%D0%BE%D0%B9%20%D1%82%D1%80%D0%B0%D0%B3%D0%B5%D0%B4%D0%B8%D0%B8.jpg
http://www.wikidata.org/entity/Q23084,1929-12-01T00:00:00Z,Gutian Congress,http://commons.wikimedia.org/wiki/Special:FilePath/Gutian%20compound.jpg
http://www.wikidata.org/entity/Q152120,1942-01-20T00:00:00Z,Wannsee Conference,http://commons.wikimedia.org/wiki/Special:FilePath/Heydrich-Endlosung.jpg
http://www.wikidata.org/entity/Q392179,1943-01-01T00:00:00Z,Quebec Conference,http://commons.wikimedia.org/wiki/Special:FilePath/RooseveltChurchillMackenzie.jpg
http://www.wikidata.org/entity/Q29877263,1975-01-01T00:00:00Z,"World Conference on Women, 1975",http://commons.wikimedia.org/wiki/Special:FilePath/A%C3%B1o%20internacional%20mujer%20programa%20M%C3%A9xico.tif
http://www.wikidata.org/entity/Q29877263,1975-01-01T00:00:00Z,"World Conference on Women, 1975",http://commons.wikimedia.org/wiki/Special:FilePath/Consejo%20mujeres%20M%C3%A9xico.tif
http://www.wikidata.org/entity/Q18392001,1901-07-03T00:00:00Z,1901 New South Wales state election,http://commons.wikimedia.org/wiki/Special:FilePath/CharlesAlfredLee.jpg
http://www.wikidata.org/entity/Q18392001,1901-07-03T00:00:00Z,1901 New South Wales state election,http://commons.wikimedia.org/wiki/Special:FilePath/JohnSee.jpg
http://www.wikidata.org/entity/Q21512554,1960-09-02T00:00:00Z,1960 Tibetan Parliament in Exile election,http://commons.wikimedia.org/wiki/Special:FilePath/First%20Commission%20of%20Tibetan%20People%E2%80%99s%20Deputies.jpg
http://www.wikidata.org/entity/Q468823,1922-10-01T00:00:00Z,March on Rome,http://commons.wikimedia.org/wiki/Special:FilePath/Illustrazione%20Italiana%201922%20-%20Sul%20ponte%20Salario.jpg
http://www.wikidata.org/entity/Q8030700,1913-03-03T00:00:00Z,Woman Suffrage Procession,http://commons.wikimedia.org/wiki/Special:FilePath/Woman%20Suffrage%20Procession%201913%20opening.jpg
http://www.wikidata.org/entity/Q8030700,1913-03-03T00:00:00Z,Woman Suffrage Procession,http://commons.wikimedia.org/wiki/Special:FilePath/German%20actress%20Hedwig%20Reicher%20wearing%20costume%20of%20%22Columbia%22%20with%20other%20suffrage%20pageant%20participants%20standing%20in%20background%20in%20front%20of%20the%20Treasury%20Building%2C%20March%203%2C%201913%2C%20Washington%2C%20D.C.%20LCCN97510759.jpg
http://www.wikidata.org/entity/Q710473,1937-01-01T00:00:00Z,Contest to kill 100 people using a sword,http://commons.wikimedia.org/wiki/Special:FilePath/Contest%20To%20Cut%20Down%20100%20People.jpg
http://www.wikidata.org/entity/Q1517252,1996-05-01T00:00:00Z,1996 Mount Everest disaster,http://commons.wikimedia.org/wiki/Special:FilePath/Everest%20Peace%20Project%20-%20Everest%20summit.jpg
http://www.wikidata.org/entity/Q3149897,1902-01-24T00:00:00Z,Mount Hakkōda disaster,http://commons.wikimedia.org/wiki/Special:FilePath/HakkodaStatue1.jpg
http://www.wikidata.org/entity/Q443,1963-06-26T00:00:00Z,Ich bin ein Berliner,http://commons.wikimedia.org/wiki/Special:FilePath/1963-Sch%C3%B6neberg.jpg
http://www.wikidata.org/entity/Q192341,1963-08-28T00:00:00Z,I Have a Dream,http://commons.wikimedia.org/wiki/Special:FilePath/IhaveadreamMarines.jpg
http://www.wikidata.org/entity/Q192341,1963-08-28T00:00:00Z,I Have a Dream,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Luther%20King%20-%20March%20on%20Washington%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q6028822,1941-12-08T00:00:00Z,Infamy Speech,http://commons.wikimedia.org/wiki/Special:FilePath/Fdr%20delivers%20speech.jpg
http://www.wikidata.org/entity/Q7811223,1914-07-28T00:00:00Z,To my peoples,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%BDm%20n%C3%A1rod%C5%AFm.jpg
http://www.wikidata.org/entity/Q7811223,1914-07-28T00:00:00Z,To my peoples,http://commons.wikimedia.org/wiki/Special:FilePath/Wiener%20Zeitung%20175%2001.jpg
http://www.wikidata.org/entity/Q698255,1943-02-18T00:00:00Z,Sportpalast speech,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20183-J05235%2C%20Berlin%2C%20Gro%C3%9Fkundgebung%20im%20Sportpalast.jpg
http://www.wikidata.org/entity/Q1796473,1914-02-06T00:00:00Z,Courtyard Speech,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20V%20speaks%20in%201914.jpg
http://www.wikidata.org/entity/Q2078515,1940-06-18T00:00:00Z,Appeal of 18 June,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Gaulle%20-%20%C3%A0%20tous%20les%20Fran%C3%A7ais.jpg
http://www.wikidata.org/entity/Q3030163,1944-06-14T00:00:00Z,The Bayeux speeches,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20de%20Gaulle%20-%20discours%20de%20Bayeux%20-%2016%20juin%201946.jpg
http://www.wikidata.org/entity/Q3030163,1946-06-16T00:00:00Z,The Bayeux speeches,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20de%20Gaulle%20-%20discours%20de%20Bayeux%20-%2016%20juin%201946.jpg
http://www.wikidata.org/entity/Q3566941,1962-09-12T00:00:00Z,We choose to go to the Moon,http://commons.wikimedia.org/wiki/Special:FilePath/John%20F.%20Kennedy%20speaks%20at%20Rice%20University.jpg
http://www.wikidata.org/entity/Q16932404,1974-08-08T00:00:00Z,Richard Nixon's resignation speech,http://commons.wikimedia.org/wiki/Special:FilePath/Nixon%20Resignation%20Speech%201974%20with%20Alvin%20Snyder.jpg
http://www.wikidata.org/entity/Q5454025,1911-07-29T00:00:00Z,First Universal Races Congress,http://commons.wikimedia.org/wiki/Special:FilePath/Universal%20Races%20Congress%20seated%20outside%20the%20entrance%20to%20the%20Imperial%20Institute%2C%20London%2C%201911.jpg
http://www.wikidata.org/entity/Q4589465,1994-11-23T00:00:00Z,1994 Gowari stampede,http://commons.wikimedia.org/wiki/Special:FilePath/Adivasi%20Gowari%20Stampede%20Memorial.jpg
http://www.wikidata.org/entity/Q4697641,1988-05-01T00:00:00Z,Air/Space America 88,http://commons.wikimedia.org/wiki/Special:FilePath/An-124%20Ruslan%202.jpg
http://www.wikidata.org/entity/Q7097423,1975-10-05T00:00:00Z,Operation Primicia,http://commons.wikimedia.org/wiki/Special:FilePath/RIMte29.jpg
http://www.wikidata.org/entity/Q7249344,1970-01-23T00:00:00Z,Project Survival,http://commons.wikimedia.org/wiki/Special:FilePath/NSBEPosterwiki.jpg
http://www.wikidata.org/entity/Q112118962,1992-05-09T00:00:00Z,1992 Moscow peace parade,http://commons.wikimedia.org/wiki/Special:FilePath/RIAN%20archive%20807781%20May%209%2C%201992.%20Victory%20Day%20celebrations.%20Peace%20Victory%20Parade%20on%20Moscow%27s%20Red%20Square..jpg
http://www.wikidata.org/entity/Q492877,1950-06-28T00:00:00Z,Hangang Bridge bombing,http://commons.wikimedia.org/wiki/Special:FilePath/Airview%20of%20bombs%20dropped%20by%20U.S.%20Air%20Force%2C%20exploding%20on%20three%20parallel%20railroad%20bridges%20across%20Han%20River%2C%20southwest%20of%20Seoul%2C%20former%20capitol%20of%20Republic%20of%20Korea%20HD-SN-50-00935.jpg
http://www.wikidata.org/entity/Q828134,1911-01-01T00:00:00Z,International Hygiene Exhibition,http://commons.wikimedia.org/wiki/Special:FilePath/CH-000957-X-40197%20Stuck.jpg
http://www.wikidata.org/entity/Q94346842,1939-01-30T00:00:00Z,30 January 1939 Reichstag speech,http://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Hitler%27s%20speech%20in%20the%20Reichstag%2C%2030%20January%201939.jpg
http://www.wikidata.org/entity/Q2892489,1944-07-17T00:00:00Z,Parade of the Vanquished,http://commons.wikimedia.org/wiki/Special:FilePath/RIAN%20archive%20129359%20German%20prisoners-of-war%20in%20Moscow.jpg
http://www.wikidata.org/entity/Q12078591,1936-05-16T00:00:00Z,Lviv Anti-Fascist Congress of Cultural Workers,http://commons.wikimedia.org/wiki/Special:FilePath/Lviv%20Anti-Fascist%20Congress%20Congress%20of%20Cultural%20Workers%201936.jpg
http://www.wikidata.org/entity/Q16625193,1997-02-21T00:00:00Z,Rey de Reyes,http://commons.wikimedia.org/wiki/Special:FilePath/Octag%C3%B3n.jpg
http://www.wikidata.org/entity/Q84767939,1995-12-05T00:00:00Z,Death of Lisa McPherson,http://commons.wikimedia.org/wiki/Special:FilePath/Lisa%20McPherson%20raw%20scan.jpg
http://www.wikidata.org/entity/Q106623663,1974-10-10T00:00:00Z,February 1974 United Kingdom general election in Scotland,http://commons.wikimedia.org/wiki/Special:FilePath/Harold%20Wilson%201975.jpg
http://www.wikidata.org/entity/Q4559002,1909-09-04T00:00:00Z,1909 Crystal Palace Scout Rally,http://commons.wikimedia.org/wiki/Special:FilePath/1909%20Crystal%20Palace%20Scout%20Rally.png
http://www.wikidata.org/entity/Q16356444,1974-01-01T00:00:00Z,"International Seminar on Albanian Language, Literature and Culture",http://commons.wikimedia.org/wiki/Special:FilePath/Intseminar2019.jpg
http://www.wikidata.org/entity/Q105570,1944-07-20T00:00:00Z,20 July plot,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20146-1972-025-10%2C%20Hitler-Attentat%2C%2020.%20Juli%201944.jpg
http://www.wikidata.org/entity/Q136908,1942-10-14T00:00:00Z,Operation Kopaonik,http://commons.wikimedia.org/wiki/Special:FilePath/Brzecka%20reka.JPG
http://www.wikidata.org/entity/Q118746701,1954-04-27T00:00:00Z,1954 royal visit to Aden by Elizabeth II of the United Kingdom,http://commons.wikimedia.org/wiki/Special:FilePath/Queen%20Elizabeth%20in%20Aden%201954.jpg
http://www.wikidata.org/entity/Q161141,1920-03-13T00:00:00Z,Kapp Putsch,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20183-J0305-0600-003%2C%20Berlin%2C%20Kapp-Putsch%2C%20Putschisten.jpg
http://www.wikidata.org/entity/Q162401,1968-01-01T00:00:00Z,Prague Spring,http://commons.wikimedia.org/wiki/Special:FilePath/10%20Soviet%20Invasion%20of%20Czechoslovakia%20-%20Flickr%20-%20The%20Central%20Intelligence%20Agency.jpg
http://www.wikidata.org/entity/Q1749245,1908-09-26T00:00:00Z,Bezdany raid,http://commons.wikimedia.org/wiki/Special:FilePath/Bezdonys%2C%20stotis.JPG
http://www.wikidata.org/entity/Q512700,1914-08-26T00:00:00Z,Togoland Campaign,http://commons.wikimedia.org/wiki/Special:FilePath/M%2046%2647%2013%20troupes%20anglaises%20au%20Togo.jpg
http://www.wikidata.org/entity/Q704886,1914-09-15T00:00:00Z,South-West Africa Campaign,http://commons.wikimedia.org/wiki/Special:FilePath/British4.7inchGunPercyScottCarriageSouthWestAfricaCampaign.jpg
http://www.wikidata.org/entity/Q705553,1905-07-01T00:00:00Z,Maji Maji Rebellion,http://commons.wikimedia.org/wiki/Special:FilePath/Maji%20Maji%20rebellion%20-%20de.png
http://www.wikidata.org/entity/Q705571,1918-11-25T00:00:00Z,East African Campaign,http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20tanga.jpg
http://www.wikidata.org/entity/Q184928,1905-01-22T00:00:00Z,Russian Revolution of 1905,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Russian%20Revolution%2C%201905%20Q81553.jpg
http://www.wikidata.org/entity/Q313329,1919-01-01T00:00:00Z,Spartacist uprising,http://commons.wikimedia.org/wiki/Special:FilePath/AlzadosEspartaquistas..png
http://www.wikidata.org/entity/Q3089201,1903-11-03T00:00:00Z,separation of Panama from Colombia,http://commons.wikimedia.org/wiki/Special:FilePath/132-Christening%20Flag%20of%20Republic%20of%20Panama.jpg
http://www.wikidata.org/entity/Q3089201,1903-11-03T00:00:00Z,separation of Panama from Colombia,http://commons.wikimedia.org/wiki/Special:FilePath/Acta%20de%20independencia%20de%20Panam%C3%A1%201903.jpg
http://www.wikidata.org/entity/Q3089201,1903-11-03T00:00:00Z,separation of Panama from Colombia,http://commons.wikimedia.org/wiki/Special:FilePath/Panama%20canal%20cartooon%201903.jpg
http://www.wikidata.org/entity/Q4741179,1914-09-11T00:00:00Z,Battle of Bita Paka,http://commons.wikimedia.org/wiki/Special:FilePath/AN%26MEF%20in%20Sydney%20before%20departure%201914%20%28AWM%20H11567%29.jpg
http://www.wikidata.org/entity/Q5178793,1914-02-01T00:00:00Z,Courtyard Crisis,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20V%20speaks%20in%201914.jpg
http://www.wikidata.org/entity/Q11684752,1906-11-08T00:00:00Z,Rogów raid,http://commons.wikimedia.org/wiki/Special:FilePath/Rogow.jpg
http://www.wikidata.org/entity/Q69163529,1989-11-09T00:00:00Z,fall of the Berlin Wall,http://commons.wikimedia.org/wiki/Special:FilePath/BerlinWall-BrandenburgGate.jpg
http://www.wikidata.org/entity/Q69163529,1989-11-09T00:00:00Z,fall of the Berlin Wall,http://commons.wikimedia.org/wiki/Special:FilePath/West%20and%20East%20Germans%20at%20the%20Brandenburg%20Gate%20in%201989.jpg
http://www.wikidata.org/entity/Q334786,1938-04-10T00:00:00Z,Austrian Anschluss referendum,http://commons.wikimedia.org/wiki/Special:FilePath/Stimmzettel-Anschluss.jpg
http://www.wikidata.org/entity/Q447420,1938-04-10T00:00:00Z,1938 German parliamentary election and referendum,http://commons.wikimedia.org/wiki/Special:FilePath/Stimmzettel-Anschluss.jpg
http://www.wikidata.org/entity/Q3931610,1975-06-05T00:00:00Z,"United Kingdom European Communities membership referendum, 1975",http://commons.wikimedia.org/wiki/Special:FilePath/United%20Kingdom%20European%20Communities%20membership%20referendum%2C%201975.svg
http://www.wikidata.org/entity/Q3931618,1978-12-06T00:00:00Z,"Spanish constitutional referendum, 1978",http://commons.wikimedia.org/wiki/Special:FilePath/Papeletareferendum1978.tiff
http://www.wikidata.org/entity/Q4308630,1953-01-01T00:00:00Z,Iranian parliamentary dissolution referendum,http://commons.wikimedia.org/wiki/Special:FilePath/1953%20Iranian%20coup%20d%27%C3%A9tat%20-%20Tudeh%20party%20soldiers.jpg
http://www.wikidata.org/entity/Q1257296,1955-10-23T00:00:00Z,State of Vietnam referendum,http://commons.wikimedia.org/wiki/Special:FilePath/VA066641%20Referendum%20Diem%20v.%20Bao%20Dai%201955.jpg
http://www.wikidata.org/entity/Q1771974,1905-01-01T00:00:00Z,Norwegian union dissolution referendum,http://commons.wikimedia.org/wiki/Special:FilePath/Unionsoppl%C3%B8sningen%20flagg.jpg
http://www.wikidata.org/entity/Q2260521,1946-06-02T00:00:00Z,"Italian constitutional referendum, 1946",http://commons.wikimedia.org/wiki/Special:FilePath/1946%20Italian%20institutional%20referendum.svg
http://www.wikidata.org/entity/Q5400637,1999-12-15T00:00:00Z,"Venezuelan Constitutional Referendum, December 1999",http://commons.wikimedia.org/wiki/Special:FilePath/Resultados%20del%20Refer%C3%A9ndum%20constitucional%20de%20Venezuela%20de%201999.svg
http://www.wikidata.org/entity/Q2679354,1991-03-17T00:00:00Z,"Soviet Union referendum, 1991",http://commons.wikimedia.org/wiki/Special:FilePath/Soviet%20Union%20referendum%2C%201991.jpg
http://www.wikidata.org/entity/Q2689863,1997-09-18T00:00:00Z,Welsh devolution referendum,http://commons.wikimedia.org/wiki/Special:FilePath/Senedd%2C%20Cardiff%2023-03-2018%20.JPG
http://www.wikidata.org/entity/Q7210061,1946-01-01T00:00:00Z,"Polish people's referendum, 1946",http://commons.wikimedia.org/wiki/Special:FilePath/3xtak.jpg
http://www.wikidata.org/entity/Q7573434,1966-12-14T00:00:00Z,"Spanish organic law referendum, 1966",http://commons.wikimedia.org/wiki/Special:FilePath/Bevolking%20in%20Spanje%20gaat%20kiezen%2C%20verkiezingsaffiche%2C%20Bestanddeelnr%20919-8528.jpg
http://www.wikidata.org/entity/Q7919842,1999-04-25T00:00:00Z,"Venezuelan constitutional referendum, April 1999",http://commons.wikimedia.org/wiki/Special:FilePath/Resultados%20del%20Refer%C3%A9ndum%20constituyente%20de%20Venezuela%20de%201999.svg
http://www.wikidata.org/entity/Q11261090,1935-01-13T00:00:00Z,"Saar status referendum, 1935",http://commons.wikimedia.org/wiki/Special:FilePath/Stimmzettel%20zur%20Saarabstimmung%201935.jpg
